id,lat,lon
8207,54.855740,11.886676
8208,55.565192,10.092923
8209,None,None
8210,55.058732,10.591346
8211,55.273035,14.805166
8212,55.666667,12.583333
8213,55.100907,14.706636
8214,None,None
8215,55.666667,12.583333
8216,55.666667,12.583333
8217,55.666667,12.583333
8218,55.650000,12.600000
8219,55.666667,12.583333
8221,55.666667,12.583333
8222,55.650000,12.600000
8223,None,None
8224,55.666667,12.583333
8225,56.431692,8.901613
8226,56.012383,9.486012
8227,55.666667,12.583333
8228,55.651014,12.598493
8229,55.117772,12.057272
8230,55.651014,12.598493
8231,55.706650,12.439010
8232,55.969074,12.415785
8233,None,None
8234,55.666667,12.583333
8235,55.666667,12.583333
8236,55.666667,12.583333
8237,55.666667,12.583333
8238,55.699877,12.409626
8239,54.987043,12.284609
8240,None,None
8241,55.666667,12.583333
8242,55.666667,12.583333
8243,54.837343,11.128390
8244,55.319521,10.206589
8245,55.666667,12.583333
8246,None,None
8247,54.837343,11.128390
8248,55.666667,12.583333
8249,55.666667,12.583333
8250,55.393475,10.394935
8251,55.388245,11.766156
8252,55.666667,12.583333
8253,None,None
8254,55.801315,8.491605
8255,55.650000,12.600000
8256,55.666667,12.583333
8257,None,None
8258,55.666667,12.583333
8259,55.666667,12.583333
8260,55.666667,12.583333
8261,None,None
8262,55.798957,12.222347
8264,55.224898,11.784213
8265,54.889420,12.040204
8266,55.666667,12.583333
8267,55.758426,12.112271
8268,55.441121,11.809437
8269,55.058981,15.132815
8270,55.666667,12.583333
8271,None,None
8272,55.666667,12.583333
8273,55.577542,11.917842
8274,55.326574,11.150012
8275,55.650000,12.600000
8276,55.597441,12.635080
8277,55.865675,9.873531
8278,None,None
8279,55.666667,12.583333
8280,55.666667,12.583333
8281,55.990689,9.941151
8282,None,None
8283,55.646202,12.636435
8284,55.666667,12.583333
8285,None,None
8286,55.771785,12.505991
8287,55.384825,10.137836
8288,55.650000,12.600000
8289,55.666667,12.583333
8290,55.246862,12.117637
8291,None,None
8292,None,None
8293,55.666667,12.583333
8294,55.666667,12.583333
8295,55.100907,14.706636
8296,55.666667,12.583333
8297,None,None
8298,55.666667,12.583333
8299,55.666667,12.583333
8300,55.100907,14.706636
8301,55.068666,14.925412
8302,55.666667,12.583333
8303,None,None
8304,55.393475,10.394935
8305,None,None
8306,55.273035,14.805166
8307,55.666667,12.583333
8308,55.666667,12.583333
8309,55.100907,14.706636
8310,55.100907,14.706636
8311,55.210141,14.974043
8312,55.666667,12.583333
8313,55.058981,15.132815
8314,55.100907,14.706636
8315,55.072718,14.810272
8316,None,None
8317,55.058981,15.132815
8318,None,None
8319,55.058981,15.132815
8320,None,None
8321,55.100907,14.706636
8322,None,None
8323,55.058981,15.132815
8324,55.068666,14.925412
8325,55.107683,14.745395
8326,None,None
8327,None,None
8328,None,None
8329,55.100907,14.706636
8330,55.100907,14.706636
8331,55.072718,14.810272
8332,None,None
8333,None,None
8334,55.140384,15.013885
8335,55.058981,15.132815
8336,55.273035,14.805166
8337,55.207930,14.741763
8338,55.100907,14.706636
8339,55.072718,14.810272
8340,None,None
8341,None,None
8342,55.068666,14.925412
8343,None,None
8344,55.666667,12.583333
8345,55.666667,12.583333
8346,55.058981,15.132815
8347,None,None
8348,55.761456,12.597775
8349,55.470276,8.451869
8350,55.678467,12.522092
8351,55.666667,12.583333
8352,55.666667,12.583333
8353,55.666667,12.583333
8354,55.678467,12.522092
8355,None,None
8356,None,None
8357,55.666667,12.583333
8358,55.666667,12.583333
8359,None,None
8360,None,None
8361,55.650000,12.600000
8362,55.250578,11.293522
8363,None,None
8364,55.666667,12.583333
8365,55.666667,12.583333
8366,55.666667,12.583333
8367,55.666667,12.583333
8368,55.666667,12.583333
8369,55.666667,12.583333
8370,55.666667,12.583333
8371,None,None
8372,54.756727,11.259226
8373,None,None
8374,56.460704,10.036390
8375,55.666667,12.583333
8376,55.666667,12.583333
8377,55.678467,12.522092
8378,54.707355,11.523441
8379,55.666667,12.583333
8380,None,None
8381,None,None
8382,None,None
8383,55.666667,12.583333
8384,55.666667,12.583333
8385,55.678467,12.522092
8386,55.666667,12.583333
8387,55.100907,14.706636
8388,55.100907,14.706636
8389,55.273035,14.805166
8390,55.100907,14.706636
8391,55.100907,14.706636
8392,55.273035,14.805166
8393,55.100907,14.706636
8394,55.136437,15.143710
8395,55.100907,14.706636
8396,55.635239,12.648948
8397,55.499223,9.744498
8398,55.666667,12.583333
8399,55.250578,11.293522
8400,55.224898,11.784213
8401,55.666667,12.583333
8402,57.035498,9.941163
8403,55.298860,11.573233
8404,55.666667,12.583333
8405,55.100907,14.706636
8406,55.136437,15.143710
8407,None,None
8408,55.838923,12.067612
8409,55.666667,12.583333
8410,55.832492,12.309317
8411,55.650000,12.600000
8412,55.666667,12.583333
8413,55.666667,12.583333
8414,55.100907,14.706636
8415,55.100907,14.706636
8416,56.551663,10.298744
8417,55.100907,14.706636
8418,55.100907,14.706636
8419,55.100907,14.706636
8420,55.933333,12.316667
8421,55.635239,12.648948
8422,55.712670,12.510953
8423,None,None
8424,55.666667,12.583333
